last                      credit      wus  last_change       credit_change    wus_change        ppd
2021-01-27 08:16:27  28482585383  1720693  0:40:06                  238306             4    8557621
2021-01-27 07:36:21  28482347077  1720689  1:26:42                 1202162            16   19966704
2021-01-27 06:09:39  28481144915  1720673  1:53:09                 1269564            19   16157067
2021-01-27 04:16:30  28479875351  1720654  0:49:59                  214615             6    6182972
2021-01-27 03:26:31  28479660736  1720648  0:59:53                  814188            13   19578581
2021-01-27 02:26:38  28478846548  1720635  0:30:08                  717020             9   34264672
2021-01-27 01:56:30  28478129528  1720626  1:20:04                  732385            14   13171953
2021-01-27 00:36:26  28477397143  1720612  1:39:51                 1098567            19   15843129
2021-01-26 22:56:35  28476298576  1720593  0:50:08                  530815             7   15246813
2021-01-26 22:06:27  28475767761  1720586  2:00:02                 1378126            20   16532919
2021-01-26 20:06:25  28474389635  1720566  0:49:52                  663328            11   19154926
2021-01-26 19:16:33  28473726307  1720555  0:59:58                  314895            12    7561680
2021-01-26 18:16:35  28473411412  1720543  0:40:01                  603684            10   21723572
2021-01-26 17:36:34  28472807728  1720533  1:10:06                  502348            14   10319274
2021-01-26 16:26:28  28472305380  1720519  2:29:57                 1797784            25   17264481
2021-01-26 13:56:31  28470507596  1720494  0:40:02                  420414             7   15122302
2021-01-26 13:16:29  28470087182  1720487  1:00:00                 1030521            15   24732504
2021-01-26 12:16:29  28469056661  1720472  2:00:01                 1684246            22   20208145
2021-01-26 10:16:28  28467372415  1720450  1:00:01                  380964             9    9140596
2021-01-26 09:16:27  28466991451  1720441  0:49:56                  812066            10   23418725
2021-01-26 08:26:31  28466179385  1720431  0:09:59                  331943             4   47879591
2021-01-26 08:16:32  28465847442  1720427  1:59:55                 1896334            23   22771821
2021-01-26 06:16:37  28463951108  1720404  1:00:08                  490338            10   11742018
2021-01-26 05:16:29  28463460770  1720394  1:00:01                  374353             6    8981977
2021-01-26 04:16:28  28463086417  1720388  0:40:02                  713330            11   25658497
2021-01-26 03:36:26  28462373087  1720377  1:09:52                  914058            13   18839363
2021-01-26 02:26:34  28461459029  1720364  0:30:02                  338196             4   16215390
2021-01-26 01:56:32  28461120833  1720360  1:19:57                  419009             9    7546878
2021-01-26 00:36:35  28460701824  1720351  1:40:03                 1442738            28   20765044
2021-01-25 22:56:32  28459259086  1720323  1:30:04                  976108            29   15606167
2021-01-25 21:26:28  28458282978  1720294  0:49:51                  786325            13   22714302
2021-01-25 20:36:37  28457496653  1720281  0:20:09                  287983             5   20580422
2021-01-25 20:16:28  28457208670  1720276  0:29:58                  525858            15   25269260
2021-01-25 19:46:30  28456682812  1720261  1:29:43                 1323954            35   21250162
2021-01-25 18:16:47  28455358858  1720226  1:30:10                 1082548            21   17288751
2021-01-25 16:46:37  28454276310  1720205  2:00:12                 1742850            43   20879400
2021-01-25 14:46:25  28452533460  1720162  0:19:50                  463503             8   33652654
2021-01-25 14:26:35  28452069957  1720154  0:49:57                  264958            13    7638428
2021-01-25 13:36:38  28451804999  1720141  1:50:12                 1249935            40   16333088
2021-01-25 11:46:26  28450555064  1720101  0:59:56                  705862            18   16959531
2021-01-25 10:46:30  28449849202  1720083  1:00:05                 1010369            21   24215223
2021-01-25 09:46:25  28448838833  1720062  1:59:51                  827091            27    9937513
2021-01-25 07:46:34  28448011742  1720035  2:00:06                 1088196            30   13047479
2021-01-25 05:46:28  28446923546  1720005  1:10:07                  695171            13   14276865
2021-01-25 04:36:21  28446228375  1719992  1:29:49                  598437            19    9594536
2021-01-25 03:06:32  28445629938  1719973  2:00:09                 1290679            27   15468811
2021-01-25 01:06:23  28444339259  1719946  2:09:54                  838627            32    9296557
2021-01-24 22:56:29  28443500632  1719914  0:30:04                  352823            10   16897952
2021-01-24 22:26:25  28443147809  1719904  1:49:51                 1155841            27   15151670
2021-01-24 20:36:34  28441991968  1719877  0:50:07                  326074            11    9369070
2021-01-24 19:46:27  28441665894  1719866  1:29:50                 1240933            25   19891764
2021-01-24 18:16:37  28440424961  1719841  1:30:17                  645300            16   10292398
2021-01-24 16:46:20  28439779661  1719825  2:09:47                 1927750            29   21389187
2021-01-24 14:36:33  28437851911  1719796  0:50:00                 1145559            16   32992099
2021-01-24 13:46:33  28436706352  1719780  2:10:07                 1839523            24   20357984
2021-01-24 11:36:26  28434866829  1719756  1:00:05                 1442895            16   34581450
2021-01-24 10:36:21  28433423934  1719740  0:59:53                 1022272            13   24582326
2021-01-24 09:36:28  28432401662  1719727  1:30:07                 1355992            20   21667784
2021-01-24 08:06:21  28431045670  1719707  0:19:41                  317375             4   23218628
2021-01-24 07:46:40  28430728295  1719703  2:00:04                 2074325            25   24878078
2021-01-24 05:46:36  28428653970  1719678  1:09:58                 1388748            19   28582140
2021-01-24 04:36:38  28427265222  1719659  1:30:13                 1149095            18   18341364
2021-01-24 03:06:25  28426116127  1719641  1:59:53                 1142348            24   13721516
2021-01-24 01:06:32  28424973779  1719617  2:08:43                 1259225            23   14087406
2021-01-23 22:57:49  28423714554  1719594  0:31:23                  435129             4   19965557
2021-01-23 22:26:26  28423279425  1719590  1:50:01                  759429            23    9940109
2021-01-23 20:36:25  28422519996  1719567  0:50:08                  323053             9    9279181
2021-01-23 19:46:17  28422196943  1719558  1:39:42                  534754            12    7723628
2021-01-23 18:06:35  28421662189  1719546  1:20:09                  799011            15   14355281
2021-01-23 16:46:26  28420863178  1719531  1:30:01                  469348            13    7508177
2021-01-23 15:16:25  28420393830  1719518  1:29:50                 1153996            25   18498191
2021-01-23 13:46:35  28419239834  1719493  1:45:29                  935791            24   12774900
2021-01-23 12:01:06  28418304043  1719469  1:14:47                  635394            16   12234910
2021-01-23 10:46:19  28417668649  1719453  1:09:52                  652089            12   13440002
2021-01-23 09:36:27  28417016560  1719441  2:00:01                 1146377            37   13754613
2021-01-23 07:36:26  28415870183  1719404  1:49:58                  994188            23   13018769
2021-01-23 05:46:28  28414875995  1719381  1:10:03                  997917            24   20513925
2021-01-23 04:36:25  28413878078  1719357  1:29:58                  461705            15    7390017
2021-01-23 03:06:27  28413416373  1719342  2:00:02                  880328            22   10561002
2021-01-23 01:06:25  28412536045  1719320  1:39:56                  526223            19    7582666
2021-01-22 23:26:29  28412009822  1719301  1:00:08                  488205             9   11690940
2021-01-22 22:26:21  28411521617  1719292  1:49:56                 1349783            24   17680602
2021-01-22 20:36:25  28410171834  1719268  0:50:04                  932706            14   26826164
2021-01-22 19:46:21  28409239128  1719254  1:29:52                  693599            20   11114049
2021-01-22 18:16:29  28408545529  1719234  1:39:59                 1860739            29   26799108
2021-01-22 16:36:30  28406684790  1719205  2:00:08                 2156981            39   25855044
2021-01-22 14:36:22  28404527809  1719166  0:49:50                 1039670            20   30042638
2021-01-22 13:46:32  28403488139  1719146  2:10:10                 1119975            27   12389992
2021-01-22 11:36:22  28402368164  1719119  0:49:53                  485645            11   14019287
2021-01-22 10:46:29  28401882519  1719108  0:59:46                 1200662            23   28928387
2021-01-22 09:46:43  28400681857  1719085  3:10:14                 2187554            47   16559020
2021-01-22 06:36:29  28398494303  1719038  1:00:01                 1105942            17   26535237
2021-01-22 05:36:28  28397388361  1719021  1:30:02                  644085            19   10301544
2021-01-22 04:06:26  28396744276  1719002  1:10:06                  133186             7    2735917
2021-01-22 02:56:20  28396611090  1718995  1:49:56                 1089974            25   14277403
2021-01-22 01:06:24  28395521116  1718970  2:00:00                 1065416            20   12784992
2021-01-21 23:06:24  28394455700  1718950  0:39:56                  457031             7   16480583
2021-01-21 22:26:28  28393998669  1718943  1:49:59                 1920873            30   25149784
2021-01-21 20:36:29  28392077796  1718913  0:50:12                 1181620            18   33895075
2021-01-21 19:46:17  28390896176  1718895  1:29:51                 1569737            26   25157721
2021-01-21 18:16:26  28389326439  1718869  1:28:15                 1205943            27   19677710
2021-01-21 16:48:11  28388120496  1718842  2:00:16                 2020734            37   24195041
2021-01-21 14:47:55  28386099762  1718805  1:00:05                  869354            24   20835557
2021-01-21 13:47:50  28385230408  1718781  2:00:07                 1085161            35   13009284
2021-01-21 11:47:43  28384145247  1718746  1:00:04                  237933            12    5704054
2021-01-21 10:47:39  28383907314  1718734  0:51:21                  317745            12    8910473
2021-01-21 09:56:18  28383589569  1718722  1:59:45                 1519779            27   18275421
2021-01-21 07:56:33  28382069790  1718695  1:09:26                  764869            13   15862861
2021-01-21 06:47:07  28381304921  1718682  1:00:08                  326423            11    7816781
2021-01-21 05:46:59  28380978498  1718671  1:30:40                  816753            21   12971959
2021-01-21 04:16:19  28380161745  1718650  1:09:56                  452083            14    9308858
2021-01-21 03:06:23  28379709662  1718636  1:59:53                 1129318            23   13565004
2021-01-21 01:06:30  28378580344  1718613  1:40:10                  858189            15   12337359
2021-01-20 23:26:20  28377722155  1718598  1:00:04                  955249            11   22900530
2021-01-20 22:26:16  28376766906  1718587  1:49:49                  887719            15   11640449
2021-01-20 20:36:27  28375879187  1718572  0:50:00                  730085            11   21026448
2021-01-20 19:46:27  28375149102  1718561  0:20:00                  378863             5   27278136
2021-01-20 19:26:27  28374770239  1718556  1:10:10                  645458            12   13246453
2021-01-20 18:16:17  28374124781  1718544  1:29:54                 1367887            19   21910537
2021-01-20 16:46:23  28372756894  1718525  1:49:46                 1644319            29   21571388
2021-01-20 14:56:37  28371112575  1718496  1:30:19                  705654            12   11250877
2021-01-20 13:26:18  28370406921  1718484  1:49:54                 1467873            31   19233276
2021-01-20 11:36:24  28368939048  1718453  0:50:02                  537866            13   15480220
2021-01-20 10:46:22  28368401182  1718440  1:00:08                  923853            15   22123309
2021-01-20 09:46:14  28367477329  1718425  1:59:58                 1287277            28   15451616
2021-01-20 07:46:16  28366190052  1718397  1:56:40                 1184437            18   14619336
2021-01-20 05:49:36  28365005615  1718379  0:23:12                   89305          -153    5543068
2021-01-20 05:26:24  28364916310  1718532  1:19:58                  744323            13   13403398
2021-01-20 04:06:26  28364171987  1718519  1:10:06                 1079813            19   22181607
2021-01-20 02:56:20  28363092174  1718500  1:50:00                  560701            21    7340085
2021-01-20 01:06:20  28362531473  1718479  1:30:06                  695909            23   11122186
2021-01-19 23:36:14  28361835564  1718456  0:59:46                  809385            14   19501077
2021-01-19 22:36:28  28361026179  1718442  2:00:12                 2324298            40   27845167
2021-01-19 20:36:16  28358701881  1718402  0:49:47                  306134            12    8855031
2021-01-19 19:46:29  28358395747  1718390  0:40:06                 1177589            24   42287485
2021-01-19 19:06:23  28357218158  1718366  0:50:06                  774708            18   22267056
2021-01-19 18:16:17  28356443450  1718348  1:30:00                 1757460            33   28119360
2021-01-19 16:46:17  28354685990  1718315  2:10:01                 2840197            49   31456610
2021-01-19 14:36:16  28351845793  1718266  0:49:48                  533569            19   15428501
2021-01-19 13:46:28  28351312224  1718247  2:20:04                 1908625            32   19622227
2021-01-19 11:26:24  28349403599  1718215  0:39:58                  529492            11   19077610
2021-01-19 10:46:26  28348874107  1718204  1:00:10                  748359            14   17910863
2021-01-19 09:46:16  28348125748  1718190  2:09:55                 1689134            37   18722408
2021-01-19 07:36:21  28346436614  1718153  1:49:33                 1990491            30   26164372
2021-01-19 05:46:48  28344446123  1718123  0:50:29                  651851            13   18593570
2021-01-19 04:56:19  28343794272  1718110  0:20:00                  105551             5    7599671
2021-01-19 04:36:19  28343688721  1718105  1:30:07                  626554            23   10011885
2021-01-19 03:06:12  28343062167  1718082  1:59:46                  721912            30    8679821
2021-01-19 01:06:26  28342340255  1718052  1:30:08                  611779            26    9773984
2021-01-18 23:36:18  28341728476  1718026  1:00:02                 1621549            22   38895567
2021-01-18 22:36:16  28340106927  1718004  1:59:57                 2667143            55   32019057
2021-01-18 20:36:19  28337439784  1717949  0:50:01                 1211839            24   34889333
2021-01-18 19:46:18  28336227945  1717925  1:29:55                 1087298            31   17412891
2021-01-18 18:16:23  28335140647  1717894  1:30:12                 1477832            40   23592883
2021-01-18 16:46:11  28333662815  1717854  2:09:50                 2273840            47   25219483
2021-01-18 14:36:21  28331388975  1717807  0:50:07                  763687             9   21942985
2021-01-18 13:46:14  28330625288  1717798  1:59:46                 1672442            43   20108403
2021-01-18 11:46:28  28328952846  1717755  1:00:08                  723524            19   17326073
2021-01-18 10:46:20  28328229322  1717736  0:40:08                  386279             7   13859844
2021-01-18 10:06:12  28327843043  1717729  0:19:55                  725189            13   52432074
2021-01-18 09:46:17  28327117854  1717716  1:59:59                 2103308            35   25243202
2021-01-18 07:46:18  28325014546  1717681  1:59:47                 2259769            39   27166278
2021-01-18 05:46:31  28322754777  1717642  1:10:17                 1600777            24   32797517
2021-01-18 04:36:14  28321154000  1717618  1:29:58                  928750            22   14865505
2021-01-18 03:06:16  28320225250  1717596  2:39:55                 1130279            30   10177811
2021-01-18 00:26:21  28319094971  1717566  0:50:02                  639632             6   18409128
2021-01-17 23:36:19  28318455339  1717560  1:09:58                  272829            15    5615156
2021-01-17 22:26:21  28318182510  1717545  1:59:59                 1367005            31   16406338
2021-01-17 20:26:22  28316815505  1717514  0:39:55                  469609            20   16941218
2021-01-17 19:46:27  28316345896  1717494  2:20:14                 2034096            62   20887318
2021-01-17 17:26:13  28314311800  1717432  1:39:51                 1066294            30   15377700
2021-01-17 15:46:22  28313245506  1717402  1:20:02                 1202873            35   21642696
2021-01-17 14:26:20  28312042633  1717367  0:40:11                  617600            12   22132160
2021-01-17 13:46:09  28311425033  1717355  0:59:44                  383870            18    9254008
2021-01-17 12:46:25  28311041163  1717337  1:09:14                  800067            22   16640777
2021-01-17 11:37:11  28310241096  1717315  0:59:59                 1244867            24   29885109
2021-01-17 10:37:12  28308996229  1717291  1:00:13                 1033145            27   24706262
2021-01-17 09:36:59  28307963084  1717264  2:00:10                 1316793            40   15779599
2021-01-17 07:36:49  28306646291  1717224  2:10:24                 1425066            43   15736925
2021-01-17 05:26:25  28305221225  1717181  0:50:08                  570656            14   16391182
2021-01-17 04:36:17  28304650569  1717167  3:30:08                 2583741            63   17705839
2021-01-17 01:06:09  28302066828  1717104  1:40:03                 1447372           -31   20831740
2021-01-16 23:26:06  28300619456  1717135  1:39:47                  689129            31    9945005
2021-01-16 21:46:19  28299930327  1717104  1:20:05                  903190            26   16240502
2021-01-16 20:26:14  28299027137  1717078  0:40:02                  388797            11   13985037
2021-01-16 19:46:12  28298638340  1717067  0:29:56                  356563            12   17153142
2021-01-16 19:16:16  28298281777  1717055  0:59:54                  589432            15   14169984
2021-01-16 18:16:22  28297692345  1717040  1:29:59                 1466447            32   23467497
2021-01-16 16:46:23  28296225898  1717008  2:20:03                 2562655            45   26349326
2021-01-16 14:26:20  28293663243  1716963  0:40:01                  508199            10   18287544
2021-01-16 13:46:19  28293155044  1716953  2:07:23                 2574622            46   29104715
2021-01-16 11:38:56  28290580422  1716907  0:52:29                 1129303            17   30985004
2021-01-16 10:46:27  28289451119  1716890  1:10:13                 1278492            18   26219252
2021-01-16 09:36:14  28288172627  1716872  1:59:55                 1721787            35   20675802
2021-01-16 07:36:19  28286450840  1716837  0:30:01                  401964             5   19283558
2021-01-16 07:06:18  28286048876  1716832  1:19:57                  773535            18   13932337
2021-01-16 05:46:21  28285275341  1716814  1:20:03                 1132340            27   20369389
2021-01-16 04:26:18  28284143001  1716787  1:40:00                 1182809            29   17032449
2021-01-16 02:46:18  28282960192  1716758  1:39:58                 1031374            23   14856737
2021-01-16 01:06:20  28281928818  1716735  1:28:28                 1070204            25   17420050
2021-01-15 23:37:52  28280858614  1716710  1:01:39                  517062            14   12077360
2021-01-15 22:36:13  28280341552  1716696  1:58:35                 1337612            26   16243102
2021-01-15 20:37:38  28279003940  1716670  0:51:22                  520111            14   14580658
2021-01-15 19:46:16  28278483829  1716656  1:30:02                 1365776            29   21844325
2021-01-15 18:16:14  28277118053  1716627  1:30:05                  534052            14    8536927
2021-01-15 16:46:09  28276584001  1716613  2:09:31                 1796317            37   19971919
2021-01-15 14:36:38  28274787684  1716576  1:00:26                 1031436            15   24576963
2021-01-15 13:36:12  28273756248  1716561  1:29:54                 1419369            28   22735165
2021-01-15 12:06:18  28272336879  1716533  1:20:03                 1360188            23   24468091
2021-01-15 10:46:15  28270976691  1716510  1:10:11                  293162             8    6015007
2021-01-15 09:36:04  28270683529  1716502  1:59:48                  886002            32   10649773
2021-01-15 07:36:16  28269797527  1716470  2:00:01                 1566340            34   18793469
2021-01-15 05:36:15  28268231187  1716436  1:09:42                  444406            15    9181415
2021-01-15 04:26:33  28267786781  1716421  1:20:18                 1103956            26   19796969
2021-01-15 03:06:15  28266682825  1716395  1:59:56                 1048075            25   12583891
2021-01-15 01:06:19  28265634750  1716370  1:30:03                  994327            19   15900398
2021-01-14 23:36:16  28264640423  1716351  1:10:00                  526832            19   10837686
2021-01-14 22:26:16  28264113591  1716332  1:10:09                  999770            16   20522719
2021-01-14 21:16:07  28263113821  1716316  1:29:47                 1019505            25   16351444
2021-01-14 19:46:20  28262094316  1716291  1:30:04                 1075028            22   17187716
2021-01-14 18:16:16  28261019288  1716269  1:30:10                  950239            26   15175720
2021-01-14 16:46:06  28260069049  1716243  2:10:00                 2185695            36   24210775
2021-01-14 14:36:06  28257883354  1716207  0:49:44                  291092             8    8428401
2021-01-14 13:46:22  28257592262  1716199  2:29:55                 2512083            35   24129402
2021-01-14 11:16:27  28255080179  1716164  0:20:08                  324230             8   23189960
2021-01-14 10:56:19  28254755949  1716156  0:10:06                  349018             3   49760982
2021-01-14 10:46:13  28254406931  1716153  1:00:00                  242120            10    5810880
2021-01-14 09:46:13  28254164811  1716143  1:59:59                  897413            30   10770451
2021-01-14 07:46:14  28253267398  1716113  0:50:05                  792458            11   22784815
2021-01-14 06:56:09  28252474940  1716102  1:29:48                  534244            19    8566941
2021-01-14 05:26:21  28251940696  1716083  1:30:11                  712371            17   11374765
2021-01-14 03:56:10  28251228325  1716066  0:49:55                  689403            14   19887952
2021-01-14 03:06:15  28250538922  1716052  2:00:07                 1478459            36   17724276
2021-01-14 01:06:08  28249060463  1716016  1:29:55                 1734346            34   27775253
2021-01-13 23:36:13  28247326117  1715982  2:09:53                 1977911            36   21928847
2021-01-13 21:26:20  28245348206  1715946  0:50:04                  182174             8    5239625
2021-01-13 20:36:16  28245166032  1715938  0:20:06                  432918             5   31015020
2021-01-13 20:16:10  28244733114  1715933  0:19:59                   86556             2    6237229
2021-01-13 19:56:11  28244646558  1715931  2:28:26                 1976148            46   19171253
2021-01-13 17:27:45  28242670410  1715885  0:41:28                  582065            12   20213189
2021-01-13 16:46:17  28242088345  1715873  2:19:12                 1690727            44   17490279
2021-01-13 14:27:05  28240397618  1715829  1:00:02                  521146            17   12500559
2021-01-13 13:27:03  28239876472  1715812  1:50:41                 1783769            34   23206993
2021-01-13 11:36:22  28238092703  1715778  0:30:04                   26304             2    1259792
2021-01-13 11:06:18  28238066399  1715776  0:20:01                   73187             3    5265076
2021-01-13 10:46:17  28237993212  1715773  1:40:13                  814081            28   11697421
2021-01-13 09:06:04  28237179131  1715745  1:29:57                  465211            22    7447513
2021-01-13 07:36:07  28236713920  1715723  1:59:45                 1473423            26   17717988
2021-01-13 05:36:22  28235240497  1715697  0:20:07                   27084             6    1938738
2021-01-13 05:16:15  28235213413  1715691  0:39:56                  157839             7    5691690
2021-01-13 04:36:19  28235055574  1715684  1:40:03                 1029401            23   14815966
2021-01-13 02:56:16  28234026173  1715661  2:00:10                  538094            20    6448172
2021-01-13 00:56:06  28233488079  1715641  1:19:54                  946041            19   17050050
2021-01-12 23:36:12  28232542038  1715622  1:59:56                 2392239            30   28722825
2021-01-12 21:36:16  28230149799  1715592  1:05:56                  975628            24   21307952
2021-01-12 20:30:20  28229174171  1715568  0:53:59                 1283899            19   34247876
2021-01-12 19:36:21  28227890272  1715549  2:00:04                 1304938            27   15650561
2021-01-12 17:36:17  28226585334  1715522  0:50:03                  457734            13   13169569
2021-01-12 16:46:14  28226127600  1715509  3:10:05                 3129295            59   23706364
2021-01-12 13:36:09  28222998305  1715450  2:07:07                 2072223            45   23474507
2021-01-12 11:29:02  28220926082  1715405  0:52:45                 1056259            13   28834368
2021-01-12 10:36:17  28219869823  1715392  1:00:02                 1015480            22   24357987
2021-01-12 09:36:15  28218854343  1715370  2:00:00                 2419830            47   29037959
2021-01-12 07:36:15  28216434513  1715323  2:00:01                 1727493            38   20727037
2021-01-12 05:36:14  28214707020  1715285  1:00:06                  543011            16   13010579
2021-01-12 04:36:08  28214164009  1715269  0:49:52                  642786            14   18561734
2021-01-12 03:46:16  28213521223  1715255  1:09:45                  900073            18   18582152
2021-01-12 02:36:31  28212621150  1715237  1:40:14                 1121415            25   16110784
2021-01-12 00:56:17  28211499735  1715212  1:28:18                 1510034            28   24625696
2021-01-11 23:27:59  28209989701  1715184  1:41:45                 2328622            30   32955436
2021-01-11 21:46:14  28207661079  1715154  1:09:57                 2213475            19   45566890
2021-01-11 20:36:17  28205447604  1715135  0:59:57                  672021            24   16141955
2021-01-11 19:36:20  28204775583  1715111  1:30:19                 2339432            34   37299672
2021-01-11 18:06:01  28202436151  1715077  1:29:54                  939637            17   15050915
2021-01-11 16:36:07  28201496514  1715060  2:08:19                 2367407            45   26567601
2021-01-11 14:27:48  28199129107  1715015  0:51:31                 1114017            16   31139135
2021-01-11 13:36:17  28198015090  1714999  2:07:26                 2720297            51   30739427
2021-01-11 11:28:51  28195294793  1714948  0:22:35                  623057             6   39728505
2021-01-11 11:06:16  28194671736  1714942  0:29:58                  344530            10   16555835
2021-01-11 10:36:18  28194327206  1714932  1:20:04                  758463            27   13640966
2021-01-11 09:16:14  28193568743  1714905  1:50:07                 1160096            31   15170621
2021-01-11 07:26:07  28192408647  1714874  1:10:06                  979833            20   20127810
2021-01-11 06:16:01  28191428814  1714854  1:39:51                  798443            23   11514851
2021-01-11 04:36:10  28190630371  1714831  1:00:04                  394463            13    9456604
2021-01-11 03:36:06  28190235908  1714818  0:10:00                   51866             3    7468704
2021-01-11 03:26:06  28190184042  1714815  1:00:08                  739831            18   17716573
2021-01-11 02:25:58  28189444211  1714797  1:29:49                  928564            19   14887350
2021-01-11 00:56:09  28188515647  1714778  1:29:45                 1045145            24   16768900
2021-01-10 23:26:24  28187470502  1714754  1:40:08                 1492438            25   21462490
2021-01-10 21:46:16  28185978064  1714729  1:10:07                  878300            21   18037822
2021-01-10 20:36:09  28185099764  1714708  1:09:53                  489938            22   10095550
2021-01-10 19:26:16  28184609826  1714686  0:20:10                  167540             6   11963186
2021-01-10 19:06:06  28184442286  1714680  0:59:57                 2317737            31   55672081
2021-01-10 18:06:09  28182124549  1714649  1:30:05                 1115768            32   17835773
2021-01-10 16:36:04  28181008781  1714617  2:19:56                 2790307           -27   28713973
2021-01-10 14:16:08  28178218474  1714644  0:40:00                  540304            12   19450944
2021-01-10 13:36:08  28177678170  1714632  2:09:44                 2920263            35   32414018
2021-01-10 11:26:24  28174757907  1714597  1:00:15                  834157            13   19936698
2021-01-10 10:26:09  28173923750  1714584  1:00:03                 1148282            14   27535821
2021-01-10 09:26:06  28172775468  1714570  1:59:55                  975392            21   11712837
2021-01-10 07:26:11  28171800076  1714549  1:50:09                 2631373            28   34400155
2021-01-10 05:36:02  28169168703  1714521  0:59:50                  257845            15    6205517
2021-01-10 04:36:12  28168910858  1714506  0:18:29                   22262             1    1734388
2021-01-10 04:17:43  28168888596  1714505  0:31:26                   86872             4    3979714
2021-01-10 03:46:17  28168801724  1714501  1:10:05                  508096            15   10439832
2021-01-10 02:36:12  28168293628  1714486  1:40:06                 1576757            20   22682618
2021-01-10 00:56:06  28166716871  1714466  2:30:00                 2858951           -15   27445929
2021-01-09 22:26:06  28163857920  1714481  2:08:51                 2117154            40   23660859
2021-01-09 20:17:15  28161740766  1714441  0:41:04                  188353             5    6604585
2021-01-09 19:36:11  28161552413  1714436  0:30:08                  594958             6   28431621
2021-01-09 19:06:03  28160957455  1714430  1:00:03                 1031665            13   24739343
2021-01-09 18:06:00  28159925790  1714417  1:29:47                 1746989            23   28019277
2021-01-09 16:36:13  28158178801  1714394  2:10:03                 2311464            28   25594065
2021-01-09 14:26:10  28155867337  1714366  0:20:00                  197708             2   14234976
2021-01-09 14:06:10  28155669629  1714364  0:30:01                  271340            12   13017088
2021-01-09 13:36:09  28155398289  1714352  2:09:50                 3100282            35   34385669
2021-01-09 11:26:19  28152298007  1714317  1:09:40                  350149            17    7237529
2021-01-09 10:16:39  28151947858  1714300  0:50:35                  399725            13   11379321
2021-01-09 09:26:04  28151548133  1714287  2:00:06                 2750131            37   32974093
2021-01-09 07:25:58  28148798002  1714250  1:49:51                 1897461            29   24873407
2021-01-09 05:36:07  28146900541  1714221  1:00:11                  464789            11   11120955
2021-01-09 04:35:56  28146435752  1714210  0:59:42                  108706             7    2622054
2021-01-09 03:36:14  28146327046  1714203  1:10:14                  727849            15   14923149
2021-01-09 02:26:00  28145599197  1714188  1:29:54                  707973            16   11340168
2021-01-09 00:56:06  28144891224  1714172  1:59:56                 1143624            27   13731116
2021-01-08 22:56:10  28143747600  1714145  0:59:57                  296322            25    7117659
2021-01-08 21:56:13  28143451278  1714120  1:35:48                 1972993            39   29656679
2021-01-08 20:20:25  28141478285  1714081  0:54:20                 1760251            17   46652051
2021-01-08 19:26:05  28139718034  1714064  1:30:09                 1468570            26   23458023
2021-01-08 17:55:56  28138249464  1714038  1:19:46                 1700365            19   30696100
2021-01-08 16:36:10  28136549099  1714019  2:16:15                 2746379            48   29025950
2021-01-08 14:19:55  28133802720  1713971  0:43:44                  330673            12   10888013
2021-01-08 13:36:11  28133472047  1713959  2:09:54                 3040422            41   33704447
2021-01-08 11:26:17  28130431625  1713918  1:00:20                 1435395            27   34259151
2021-01-08 10:25:57  28128996230  1713891  0:59:55                  705087            14   16945623
2021-01-08 09:26:02  28128291143  1713877  1:59:57                 2211297            24   26546625
2021-01-08 07:26:05  28126079846  1713853  1:59:49                 1696501            25   20389162
2021-01-08 05:26:16  28124383345  1713828  1:10:16                 1261567            21   25853744
2021-01-08 04:16:00  28123121778  1713807  0:39:56                  412541            11   14876269
2021-01-08 03:36:04  28122709237  1713796  1:16:45                  624191            17   11711205
2021-01-08 02:19:19  28122085046  1713779  1:23:12                  331106            18    5730680
2021-01-08 00:56:07  28121753940  1713761  1:29:55                 1137415            21   18215506
2021-01-07 23:26:12  28120616525  1713740  1:10:05                  862167            20   17714917
2021-01-07 22:16:07  28119754358  1713720  1:57:31                 2254636            32   27627364
2021-01-07 20:18:36  28117499722  1713688  0:52:35                  718409            17   19673704
2021-01-07 19:26:01  28116781313  1713671  1:29:50                 2644964            31   42397938
2021-01-07 17:56:11  28114136349  1713640  1:20:10                 1779831            33   31970353
2021-01-07 16:36:01  28112356518  1713607  2:17:40                 2306680            39   24127984
2021-01-07 14:18:21  28110049838  1713568  0:52:09                 1391656            12   38427318
2021-01-07 13:26:12  28108658182  1713556  1:59:54                 1567121            31   18821136
2021-01-07 11:26:18  28107091061  1713525  1:00:09                 1113452            19   26656207
2021-01-07 10:26:09  28105977609  1713506  0:30:08                 1040303            10   49713594
2021-01-07 09:56:01  28104937306  1713496  0:29:55                  311409             9   14989268
2021-01-07 09:26:06  28104625897  1713487  2:00:01                 1833160            36   21994865
2021-01-07 07:26:05  28102792737  1713451  0:30:05                  939441             9   44968256
2021-01-07 06:56:00  28101853296  1713442  0:39:51                  547205             8   19773530
2021-01-07 06:16:09  28101306091  1713434  0:49:46                  583109            12   16872276
2021-01-07 05:26:23  28100722982  1713422  2:00:13                 1678049            27   20100295
2021-01-07 03:26:10  28099044933  1713395  1:00:02                  990967            20   23770002
2021-01-07 02:26:08  28098053966  1713375  1:40:09                  801018            17   11517383
2021-01-07 00:45:59  28097252948  1713358  1:19:53                  930674            24   16776597
2021-01-06 23:26:06  28096322274  1713334  1:09:57                  493574            17   10160779
2021-01-06 22:16:09  28095828700  1713317  1:40:05                  699553            20   10065175
